"","gene_id","gene_type","logFC","AveExpr"
"2919","AC243756.2","processed_pseudogene",-0.15781262467302498,4.110828824345839
"17511","CTB-43E15.1","lincRNA",0.17894295977158103,0.775139788394438
"2023","ZZZ3","protein_coding",0.21805968891258198,-1.09490611564885
"18531","Unknown","lincRNA",-0.19684575537901103,3.9041589129202903
"5822","SNORA64","snoRNA",0.19873144264752002,-1.19692483563408
"7196","SULT1C3","protein_coding",0.15943510974947,0.6136261675395289
"17807","RP1-90J20.10","unprocessed_pseudogene",-0.236594350805123,-1.3153935066028701
"13458","FAM47E-STBD1","protein_coding",0.198125303284992,0.25243304001278105
"1989","RP11-510C10.2","antisense",0.19388379049583604,3.42856804509741
"603","RP11-174G17","antisense",0.213436470177987,4.7016251980542005
"18036","MIR4639","miRNA",0.211124688363459,-0.0260343737489022
"11640","RP11-639F1.1","unprocessed_pseudogene",-0.21792981621793603,0.6699488012718879
"15082","CCT5","protein_coding",0.19851476275134197,0.528766146028706
"116","ATAD3C","protein_coding",0.175649482620229,0.101119542270504
"8877","GLB1L","protein_coding",0.180999348023126,3.92584359373851
"15045","MTND6P2","processed_pseudogene",0.22426247864562399,-0.44051965725149295
"18548","DDX39B","protein_coding",0.20680246165708396,-0.924247863019937
"1941","RP11-180O5.2","antisense",0.203336734369027,-1.29961995063415
"12141","ST6GAL1","protein_coding",-0.21654170984883603,5.41495462855409
"8295","DNAJC10","protein_coding",0.228087358730216,-1.43947030368384
"3962","RALGPS2","protein_coding",0.191687305354734,-1.0824593433660101
"12009","RPL7L1P8","processed_pseudogene",0.22863862408993,-1.4375970726783702
"10507","RNU1-62P","snRNA",0.199858057967994,4.26028069310958
"5306","Unknown","processed_pseudogene",-0.18133632571661898,5.87323259472923
"8896","ASIC4","protein_coding",0.20925588665841896,-0.857610203543414
"14613","PTGES3P3","processed_pseudogene",0.21844165128944398,2.0474153614219297
"9706","GADL1","protein_coding",0.21391247391583898,-1.4219305465570802
"13213","MIR548AG1","miRNA",0.17107220511349802,2.38692706553654
"14018","RP11-96A1.5","lincRNA",0.22362394580270603,-1.5220303373525501
"9471","RP11-169K17.4","antisense",0.21804406531878698,-0.672035426459658
"17544","Unknown","TEC",0.17450128559145997,-0.11304824358709699
"1006","SEPW1P","processed_pseudogene",0.20186298872446,-0.7193022357311651
"7008","AC159540.3","lincRNA",0.174851446906939,5.28063633546791
"553","RP4-798A10.4","lincRNA",0.20931059049010697,2.15988256308394
"8053","BBS5","protein_coding",-0.220447429892698,-1.13681000066722
"18105","RP11-524C21.2","lincRNA",0.24553693931201898,-0.36632718088520505
"8008","SNORA70F","snoRNA",0.22463584276773002,-1.50942450577268
"6781","IGKJ4","IG_J_gene",0.142711133906893,5.2742183484173895
"17203","TNIP1","protein_coding",0.20364165620975602,0.65819446468676
"15081","CTD-2256P15.1","antisense",0.175209426305395,0.7128274504105921
"5586","NT5C1B","protein_coding",0.21559723913731998,2.1964398447035
"7982","AC062022.1","processed_pseudogene",0.15939593758324802,2.3364061889125898
"297","RP11-185B14.1","processed_pseudogene",0.192410966805049,1.1978902991826001
"6398","RP11-474G23.3","antisense",0.180867919630976,-0.637201573270782
"18342","TRIM27","protein_coding",0.22328881822415603,-1.56057049418138
"12323","NRROS","protein_coding",0.164617514753031,1.49709085800316
"7778","AC079584.2","lincRNA",0.18443223776324696,-1.3927054517200101
"3924","RP11-222A5.1","lincRNA",0.17052114168973098,0.455606568806483
"8444","AC017035.2","processed_pseudogene",0.166163502547962,-0.23759901269023
"16718","HSPA4","protein_coding",0.19845212821501299,0.873822419144221
"3939","ASTN1","protein_coding",0.15539890673225698,2.7846598667977593
"6226","RP11-444A22.1","lincRNA",0.272407693893224,-1.20953802352926
"12046","HTR3D","protein_coding",0.190130799603392,-0.517387555293531
"16264","CTD-2260A17.1","antisense",0.21069469784901101,0.663205417451839
"2418","RNPC3","protein_coding",0.19041090821350198,0.120302585904671
"10686","OR5AC1","polymorphic_pseudogene",-0.171643495574308,8.18532280962484
"13535","RNU6-499P","snRNA",0.177345155057011,0.36432320468234597
"12960","Y_RNA","misc_RNA",0.177101635101815,0.46685010964184
"1765","RP4-794H19.1","lincRNA",0.203981708046031,-0.251252384295875
"18926","SNORA8","snoRNA",0.16376425337357,0.24144458601702898
"826","STMN1","protein_coding",0.18372169502309602,0.509531121572382
"18093","RNU6-150P","snRNA",-0.204168686810776,-0.887859638940507
"10889","RP11-572C15.5","lincRNA",0.16544259903138503,3.2450090587916898
"687","PFN1P10","processed_pseudogene",-0.167757517147843,5.95320206403685
"11425","RP11-144C9.1","processed_pseudogene",0.17593444521667,1.2570704414449099
"6032","PREPL","protein_coding",0.243321912285337,-0.627905760970003
"1919","RPE65","protein_coding",0.17419918216183897,1.21133121815681
"2904","RP11-315I20.1","antisense",0.16210627446933598,3.2592080329944904
"1001","SDC3","protein_coding",0.20561482983368803,10.030437852224301
"6502","EGR4","protein_coding",0.17244471004438097,-0.39873626968090103
"5284","OR2T4","protein_coding",0.18145492026963603,-0.634713791343232
"8529","ALS2CR11","protein_coding",0.167386953106895,0.620318267394828
"5050","HEATR1","protein_coding",0.19463400509272002,-1.3739449468021598
"6742","IGKV3OR2-268","IG_V_gene",0.188188872043248,1.24184728560395
"6196","SNORA12","snoRNA",0.235404248654947,-1.59230775347146
"16481","AQPEP","protein_coding",0.21917918324095603,0.745063004297959
"3606","PPOX","protein_coding",0.16390309399398598,0.454791021528484
"9515","TPRXL","transcribed_processed_pseudogene",0.17556312880479,0.7573659343361309
"12658","AC006499.5","processed_pseudogene",0.1713907243855,0.9763655366019499
"15933","NSA2","protein_coding",-0.164313723015362,5.6442618835157194
"15034","RP11-480D4.1","lincRNA",0.16117875688988598,4.675499986547731
"2199","RP11-413E1.2","processed_pseudogene",0.152479026810037,1.0498134240549202
"8105","ITGA6","protein_coding",-0.170031128964549,4.24198912332531
"2737","RP4-712E4.1","lincRNA",-0.231700899897274,3.48594293977292
"15814","CTC-498J12.3","antisense",0.162014691492285,3.70897935724198
"16188","LUCAT1","antisense",0.21210527168588697,-1.35706944571408
"17903","Y_RNA","misc_RNA",0.149674423758124,0.592833127522469
"7780","AC016910.1","antisense",0.15184815512597302,4.15318480208356
"12659","AC006499.4","processed_pseudogene",0.15828732549788502,2.01607672108035
"9869","ZNF621","protein_coding",0.205962812419721,-0.0211491255431944
"4786","YBX1P9","processed_pseudogene",-0.18304650131045003,3.7666286973370298
"702","Unknown","misc_RNA",0.17133831152281,4.67278892625125
"4469","Unknown","antisense",-0.174935336655785,-0.370085039855264
"2554","OR11I1P","unitary_pseudogene",0.21514425792841,-0.46234791581408796
"11415","RP11-764I5.1","processed_pseudogene",0.15950241137751997,1.4819426025222702
"1834","Unknown","misc_RNA",0.205171441417061,0.40388886111281996
"8135","RP11-451F14.1","processed_pseudogene",-0.18724164404044602,3.91021986563435
"15888","CTC-347C20.1","lincRNA",0.200376655406815,-1.2290038773616399
"1839","Unknown","misc_RNA",-0.176940350210071,5.375451919858849
"6312","RPS4XP5","transcribed_processed_pseudogene",-0.18226490183678895,2.09587429552874
"17347","RP11-34P1.4","processed_pseudogene",0.200854576624179,0.0746001604161231
"6989","SEMA4C","protein_coding",0.15145831437471802,1.78114755156315
"18066","Unknown","processed_pseudogene",-0.23417255071576398,2.1811228922906003
"10639","GAPDHP50","processed_pseudogene",0.194701843141392,0.8124702720370309
"11129","RP11-71E19.5","antisense",0.19229483351561397,-0.302037377202281
"6800","IGKV3-15","IG_V_gene",0.18361335673989101,2.36163164488951
"14251","RP11-223C24.1","lincRNA",0.230354045022436,-1.0397010995658
"18073","RP11-254A17.1","processed_pseudogene",-0.233199802037059,1.40225810683363
"7432","GLI2","protein_coding",-0.18452838782758899,6.1286276252518705
"7822","AC019070.1","processed_pseudogene",-0.18372654775295802,-1.3000112845546001
"14855","RP11-462G22.1","lincRNA",0.17376966819111198,3.72417379552383
"15040","Unknown","TEC",0.22346327449201897,0.655004830598592
"18792","LHFPL5","protein_coding",0.19078641590008102,-1.43503665804911
"4706","RP11-378J18.3","antisense",0.18803200811261497,2.8501860986585803
"14088","INTU","protein_coding",0.20202769088242103,-1.33946716400634
"16629","CTC-548H10.2","antisense",-0.156013172382142,6.206513245641731
"9612","RP11-669C19.1","lincRNA",0.16873612420785003,-1.09034072233053
"11052","DIRC2","protein_coding",-0.18705911294632502,3.87018369887758
"6221","AC007250.4","lincRNA",0.296970424516855,-1.12114011936141
"11432","ATP1B3-AS1","antisense",0.15564735589181197,1.4274312838249401
"1730","RP1-158P9.1","lincRNA",0.188939515049548,-0.11283752817676701
"9856","MYRIP","protein_coding",0.21610805902718802,-0.46951063934190296
"16815","TRPC7-AS2","antisense",0.19767210122533702,0.330494060537327
"5362","AC011995.3","lincRNA",0.17090319296985498,-0.383585235690605
"14432","LRAT","protein_coding",0.17390309480389698,1.00881774000074
"4199","CFHR3","protein_coding",-0.18679565478052298,1.22911823259743
"15065","CTD-2001E22.1","sense_overlapping",-0.16960976812513598,-0.6743814122355071
"14036","TUBB4BP5","processed_pseudogene",0.17676068920447402,1.2765976176923501
"10624","APOOP2","processed_pseudogene",0.19047753194513298,-1.09717010040822
"2517","EPS8L3","protein_coding",0.19931994018933702,4.22590229444263
"5311","MIR3124","miRNA",0.188270661565748,3.32843089495884
"14545","RP11-294O2.2","protein_coding",0.163626012989635,2.6802756097925697
"7118","AC013727.1","lincRNA",0.21625668901907802,-1.4782421803244798
"7528","RAB6C","protein_coding",-0.22440136478045103,-1.04234765861051
"7421","MTND4P26","processed_pseudogene",-0.22671195521787804,3.3624678087871005
"745","Y_RNA","misc_RNA",-0.25427117511675196,-1.37435014506339
"16626","PRRC1","protein_coding",-0.140680697041181,1.68399707497437
"8198","LINC01117","lincRNA",0.185390792859095,-0.3573939885839079
"8440","Unknown","TEC",0.150112473812986,1.00326502863331
"1199","RP11-109P14.9","antisense",0.247491486051566,-0.937276665313499
"1271","RP11-115D7.3","processed_pseudogene",0.23198978250611105,0.6390552923602121
"4281","RP11-134G8.7","antisense",0.20117899099596204,0.0910357418752848
"15566","RNU6-1296P","snRNA",0.166090580246694,-0.0169245623782528
"4419","RP11-6B6.3","processed_pseudogene",0.17485132601484898,0.14764913939649402
"1403","KLF17","protein_coding",0.16212313745671303,3.94322328937226
"13820","ATP5EP1","processed_pseudogene",0.17437564472761702,-0.943625712211778
"7462","RNA5SP102","rRNA_pseudogene",0.165862104041999,2.5502214664400897
"5440","RP11-734K21.3","lincRNA",0.17344621343081698,2.08205775641936
"13892","snoU2_19","snoRNA",0.215011253331631,1.8330994077541398
"4424","RAB7L1","protein_coding",0.162432234923635,2.7629283966901
"11103","OR7E97P","unprocessed_pseudogene",0.255897961810852,-1.02898191752987
"10958","PTMAP8","processed_pseudogene",0.181691716060895,0.5975829218770711
"2246","RP11-330C7.3","processed_pseudogene",0.16260518894792098,0.35517132548462704
"9509","HDAC11","protein_coding",0.155405535631603,0.6837743083472979
"218","Unknown","lincRNA",0.14305769321178,8.23189062076994
"9960","SOCS5P3","processed_pseudogene",0.17655163752869502,0.5621028897765661
"3310","KCNN3","protein_coding",0.15927405699836497,-0.582039191043726
"12029","SNORA4","snoRNA",-0.135811516433354,2.85650201005271
"15016","RP11-404K5.3","processed_pseudogene",0.14453674613867498,2.2003928280335803
"8326","ZC3H15","protein_coding",0.170220057836891,2.1017566757595803
"3927","RFWD2","protein_coding",0.18993610750365197,1.9302690359861099
"14854","HSP90AA4P","transcribed_processed_pseudogene",0.17492360378572303,1.4498725499820801
"5044","EDARADD","protein_coding",0.174691940020358,-1.0996125357651598
"7419","MTND3P10","processed_pseudogene",-0.162225404899773,4.440278818752599
"3161","TCHH","protein_coding",0.162273216629654,0.0619980608763125
"5001","RP11-443B7.1","lincRNA",0.203117064406843,-1.35163131533596
"2083","ST13P20","transcribed_processed_pseudogene",-0.150459118412712,0.0932570511716272
"2656","PKMP1","processed_pseudogene",0.16806519928904398,0.39370843665843397
"4290","IPO9","protein_coding",0.192435751971614,-0.557451150094167
"5554","MYCN","protein_coding",0.215525720047233,-1.35138681491766
"13042","NIPAL1","protein_coding",0.15465407622835298,1.96057480631517
"10147","CDHR4","protein_coding",0.175873978930671,0.127202535491363
"12488","RP3-368B9.2","lincRNA",0.192087138165928,2.8290158318386
"14835","RP11-713C19.1","processed_pseudogene",0.174336152915853,1.0034075436979302
"4581","RP11-338C15.3","lincRNA",0.16929374515162,3.39621783563939
"4546","RP11-359E8.5","sense_overlapping",-0.20647676688094002,4.3751856809596
"10301","RP11-884K10.7","antisense",0.201961089800108,1.49546897444664
"15530","RP11-159F24.5","antisense",0.181819361150627,-1.30676663057526
"607","RP1-8B22.2","processed_pseudogene",0.16714555312998497,0.8369916549713381
"15895","CTD-2339M3.1","processed_pseudogene",0.17890308156811602,-1.29372505685596
"3983","NPHS2","protein_coding",0.155688049013945,1.2327253806868501
"15834","RNU6-724P","snRNA",0.16750101378315196,1.68088448830923
"15078","CTD-2199O4.7","lincRNA",0.160574637625417,1.84578717127056
"18706","RGL2","protein_coding",0.172938101118736,-1.1807154758733702
"13513","RP11-234K19.1","lincRNA",0.16929866627837098,1.75727663666021
"4471","C4BPAP1","unprocessed_pseudogene",-0.188812823567312,3.5314389689389403
"18796","MAPK14","protein_coding",-0.15998926010302403,3.38534598203601
"18598","Unknown","processed_transcript",0.165207970818358,-0.0235238347236938
"8209","AC079305.5","processed_pseudogene",0.167150656271818,-0.410486005487847
"398","Unknown","misc_RNA",0.179923886096685,0.6030627099121071
"8186","HOXD1","protein_coding",-0.19139383497761,3.13045729547629
"6894","RP11-407P15.2","protein_coding",-0.15564478417393,6.52483405665339
"8226","TTC30B","protein_coding",0.181248250275118,3.2265918551962502
"11547","NPM1P29","processed_pseudogene",-0.151301684680574,3.24235896122262
"12275","LINC00969","lincRNA",-0.16221679502240302,4.52751244652571
"19002","Unknown","lincRNA",0.167872018417751,-0.7197587409866301
"2172","RNU6-125P","snRNA",0.190327513686448,-0.32702921137417
"6920","MRPS5","protein_coding",0.21257686073289003,-1.28735429077418
"5975","AC007317.1","lincRNA",-0.181095420549724,1.7976731243741
"10899","RP11-572M11.3","lincRNA",0.230963910074078,-0.0904878860933143
"5376","RNASEH1-AS1","antisense",-0.210529795392643,-1.26693675385542
"759","PITHD1","protein_coding",-0.19962417064727803,-0.14131767907786802
"18434","HCG4P3","unprocessed_pseudogene",0.165091931002956,1.10928927691712
"1997","RP4-595K12.2","transcribed_processed_pseudogene",0.18140642308687102,-0.47485513057025996
"16695","AC004041.2","antisense",0.179957117104207,1.26776742969542
"6369","AC092669.6","lincRNA",0.21375510576343695,-1.21753459892372
"3661","UQCRBP2","processed_pseudogene",-0.179772852664636,3.81136438487736
"12890","Unknown","TEC",0.164662116638586,1.42389904938523
"13955","CIR1P2","processed_pseudogene",0.14922686325657097,1.42041611735455
"8248","TTN","protein_coding",0.147875163167417,4.3007173071012
"3815","MIR3119-1","miRNA",0.19953964408339803,2.77260785664264
"5663","RNU6-370P","snRNA",-0.20438532749552601,-1.10384694138384
"8523","CASP8","protein_coding",0.19583173401297896,-1.35405839264925
"7050","MITD1","protein_coding",0.177019606565543,-1.32373951095524
"17764","CICP18","transcribed_processed_pseudogene",0.168888893149329,-0.346092075243157
"7418","AC012363.8","processed_pseudogene",-0.15334371493961702,5.68582989513138
"1819","LINC00466","processed_transcript",0.15462346161731,2.39561410836003
"9279","SNED1","protein_coding",0.187676659610965,0.298403826527886
"6232","Unknown","lincRNA",0.194292379283862,2.70543293675946
"12622","RP11-1396O13.13","unprocessed_pseudogene",-0.16427816831508898,6.07946772524994
"10115","RP11-694I15.7","unprocessed_pseudogene",-0.16974219162596,5.05617063787327
"10980","CD80","protein_coding",0.18011540694063102,2.80598273854369
"12113","Unknown","protein_coding",0.161607818994719,-0.961256005264035
"10937","ZBTB20-AS2","lincRNA",0.20614021686126002,1.77349436336445
"16526","RNA5SP190","rRNA_pseudogene",0.202203137592186,2.545988970776
"3397","PMF1","protein_coding",-0.152884436995652,8.67505505589273
"14150","RP11-400D2.3","lincRNA",0.169743300217382,3.11451450164736
"13671","RP11-11N6.1","processed_pseudogene",0.175133886464382,1.86367885294819
"11804","RP11-152C17.1","lincRNA",0.21188662128380603,-1.17087352561995
"122","AL645728.1","processed_transcript",0.230540948535212,-0.480781579229659
"15361","ADAMTS12","protein_coding",0.15496636361554902,0.820185421645222
"3568","NHLH1","protein_coding",0.202643538391271,0.20838220647571803
